channel_id,video_id,query,slant,conservative_landmark_follows,liberal_landmark_follows,cached,error,description
UCRym1qsO72C39gX6pBu4icg,xIYj4yeDpfA,xIYj4yeDpfA,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,ga3oe0WwOkI,ga3oe0WwOkI,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,eILimdJSZkw,eILimdJSZkw,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,0jEmnUdPJs8,0jEmnUdPJs8,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,_Tr2A4sjL4w,_Tr2A4sjL4w,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,KAEkqYlUW3I,KAEkqYlUW3I,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,Jyu_62rbq-I,Jyu_62rbq-I,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,rHPMsoIKrhY,rHPMsoIKrhY,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,ORJZfyIbkkU,ORJZfyIbkkU,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,V27j-eTIh3o,V27j-eTIh3o,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,Z_jHl65sdtI,Z_jHl65sdtI,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,-sB4QYPjW9c,-sB4QYPjW9c,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,O_Qeuku_AEc,O_Qeuku_AEc,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,baPm6vEUx9g,baPm6vEUx9g,-0.4603174603174603,17.0,46.0,,,
UCRym1qsO72C39gX6pBu4icg,8e72BZZavlc,8e72BZZavlc,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,DtBzK9qKpbQ,DtBzK9qKpbQ,-0.4461538461538462,18.0,47.0,,,
UCRym1qsO72C39gX6pBu4icg,Nmeu6iwreMk,Nmeu6iwreMk,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,hwtQ-Nfx19c,hwtQ-Nfx19c,-0.4375,9.0,23.0,,,
UCRym1qsO72C39gX6pBu4icg,lqAP1T43uOE,lqAP1T43uOE,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,Hy0yd8JxMc4,Hy0yd8JxMc4,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,eWfwqMUMcBU,eWfwqMUMcBU,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,QMag--fPONM,QMag--fPONM,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,bbxgCFBXghY,bbxgCFBXghY,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,qVR8UmDLO9I,qVR8UmDLO9I,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,bjKInsbACFk,bjKInsbACFk,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,RWg7Je47FRk,RWg7Je47FRk,,,,,True,Tweets found but could not map landmarks!
UCRym1qsO72C39gX6pBu4icg,ykdlUlGTcBo,ykdlUlGTcBo,-1.0,0.0,2.0,,,
UCRym1qsO72C39gX6pBu4icg,hf-ND0saaSQ,hf-ND0saaSQ,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,LQ6g7qC-3y8,LQ6g7qC-3y8,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,MDzGjlmz1n4,MDzGjlmz1n4,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,OAYG5l_C_5M,OAYG5l_C_5M,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,GUwkEjHTvOI,GUwkEjHTvOI,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,M3PXb-2Ff7c,M3PXb-2Ff7c,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,frsRPPNYzYs,frsRPPNYzYs,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,iam8RWazwl8,iam8RWazwl8,-0.4375,9.0,23.0,,,
UCRym1qsO72C39gX6pBu4icg,y_xRoYJw7kk,y_xRoYJw7kk,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,KXVevcjGOP8,KXVevcjGOP8,-0.4857142857142857,9.0,26.0,,,
UCRym1qsO72C39gX6pBu4icg,bIvSCFAq2fs,bIvSCFAq2fs,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,K_C6SZCR8SE,K_C6SZCR8SE,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,suLJ0WjY_dE,suLJ0WjY_dE,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,XY1Dp21ffVc,XY1Dp21ffVc,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,zdlV4PneI9U,zdlV4PneI9U,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,Z69kdL6G3bw,Z69kdL6G3bw,-0.4375,9.0,23.0,,,
UCRym1qsO72C39gX6pBu4icg,a79fy9OKhXk,a79fy9OKhXk,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,VmyBqnOmdcE,VmyBqnOmdcE,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,dgYWAWx-uIM,dgYWAWx-uIM,,,,,True,Tweets not found!
UCRym1qsO72C39gX6pBu4icg,Y6i6AwmjdpQ,Y6i6AwmjdpQ,0.2727272727272727,7.0,4.0,,,
UCRym1qsO72C39gX6pBu4icg,tIfvWYH9SmA,tIfvWYH9SmA,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,cucX1IO78lM,cucX1IO78lM,-0.7209302325581395,36.0,222.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,Jgi1B8eSEJs,Jgi1B8eSEJs,-0.17105263157894737,189.0,267.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,2GwmHJkyvUQ,2GwmHJkyvUQ,-1.0,0.0,1.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,2FbZGgTU700,2FbZGgTU700,-1.0,0.0,2.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,YMt4v98nZiE,YMt4v98nZiE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,o-fofRnWTns,o-fofRnWTns,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,5Ksa7nCy6Q8,5Ksa7nCy6Q8,-0.5740740740740741,23.0,85.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,WUB-e2azPdI,WUB-e2azPdI,-0.1111111111111111,8.0,10.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,bGAlV9qJ7VM,bGAlV9qJ7VM,-0.12359550561797752,39.0,50.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,6rYDCc8Odm0,6rYDCc8Odm0,-0.5609756097560976,9.0,32.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,vWmesTLYFTs,vWmesTLYFTs,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,isHeRi3B69c,isHeRi3B69c,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,NVOxfQ4jC1s,NVOxfQ4jC1s,,,,,True,Tweets found but could not map landmarks!
UCCxQfm68ZQkp6qwANDBiUVg,Wh9CZ1TxlRg,Wh9CZ1TxlRg,-1.0,0.0,2.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,j68Lz_ash60,j68Lz_ash60,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,fRI_ERufewQ,fRI_ERufewQ,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,iJkZ2EnQUPU,iJkZ2EnQUPU,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zFxkZgiUM1I,zFxkZgiUM1I,0.0,1.0,1.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,E8PUoG9YeWY,E8PUoG9YeWY,-1.0,0.0,2.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,603Lhxpm1nE,603Lhxpm1nE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,mXQmzNZea08,mXQmzNZea08,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,eCTVXW-in7o,eCTVXW-in7o,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,giGAf8j1EtI,giGAf8j1EtI,-1.0,0.0,9.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,vImY4jB7Zyg,vImY4jB7Zyg,-1.0,0.0,1.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,_E5OQ_O2EzE,_E5OQ_O2EzE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,3XFcOq3K-uE,3XFcOq3K-uE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,sawyluY_nN0,sawyluY_nN0,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zwbFC2eNcUA,zwbFC2eNcUA,-0.29411764705882354,24.0,44.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,PWAyQf2-V8s,PWAyQf2-V8s,-0.6,2.0,8.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,ph5ew3xT3CY,ph5ew3xT3CY,1.0,1.0,0.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,MFCVw7Fr2K0,MFCVw7Fr2K0,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,UcfT9vZwaCk,UcfT9vZwaCk,,,,,True,Tweets found but could not map landmarks!
UCCxQfm68ZQkp6qwANDBiUVg,MU7kpemrv2o,MU7kpemrv2o,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,pL0KrS3xfmE,pL0KrS3xfmE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zeQpEawbAhA,zeQpEawbAhA,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,H8AbIpNv0v4,H8AbIpNv0v4,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,wPfYCnaiSNo,wPfYCnaiSNo,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,vD1lTKrNzXs,vD1lTKrNzXs,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,oB9PS3UBtOY,oB9PS3UBtOY,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,Rp0SuhEOiI0,Rp0SuhEOiI0,-1.0,0.0,2.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,dxeuP1pZT4g,dxeuP1pZT4g,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,4MyYcEZlFbs,4MyYcEZlFbs,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,AK5ynS4_wN4,AK5ynS4_wN4,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,UWmMs0xeyFI,UWmMs0xeyFI,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,-LyfLZIAK60,-LyfLZIAK60,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,v2O6yJ4he0M,v2O6yJ4he0M,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zJO3cdIDQnA,zJO3cdIDQnA,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zkqcNWlK0EE,zkqcNWlK0EE,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,BjiGcAjvJx0,BjiGcAjvJx0,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,pTfCfPA8vPg,pTfCfPA8vPg,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,SYreFnh3auw,SYreFnh3auw,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,y54w-0W3gHo,y54w-0W3gHo,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,GCDjPegXwDw,GCDjPegXwDw,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,wn13x2kBjSM,wn13x2kBjSM,,,,,True,Tweets found but could not map landmarks!
UCCxQfm68ZQkp6qwANDBiUVg,wkKeWT4eyko,wkKeWT4eyko,-1.0,0.0,1.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,3A3Ek9Gj-7o,3A3Ek9Gj-7o,,,,,True,Tweets found but could not map landmarks!
UCCxQfm68ZQkp6qwANDBiUVg,4od_0PwZ0q8,4od_0PwZ0q8,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,91AV3eaJq-U,91AV3eaJq-U,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,vWleGQUO1Rc,vWleGQUO1Rc,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,zwMH9vV40AQ,zwMH9vV40AQ,0.3125,21.0,11.0,,,
UCCxQfm68ZQkp6qwANDBiUVg,EyQfnE4JyfQ,EyQfnE4JyfQ,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,AMzT_XABki8,AMzT_XABki8,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,O4Hhkt_tp2k,O4Hhkt_tp2k,,,,,True,Tweets not found!
UCCxQfm68ZQkp6qwANDBiUVg,uZxi15BHzaU,uZxi15BHzaU,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,BBljegRAdVE,BBljegRAdVE,-0.7142857142857143,3.0,18.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,UV6SpgKpJo4,UV6SpgKpJo4,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,BJoX7U2AM6c,BJoX7U2AM6c,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,QVUQFeUh09g,QVUQFeUh09g,-0.7391304347826086,3.0,20.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,B3krNTtBigE,B3krNTtBigE,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,It1UFOQCJss,It1UFOQCJss,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,B5SMUNIPpJg,B5SMUNIPpJg,-0.2328767123287671,28.0,45.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,3NASvvy46z4,3NASvvy46z4,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,hfkJ5R2tGys,hfkJ5R2tGys,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,2SzhXn-nANE,2SzhXn-nANE,-0.7391304347826086,3.0,20.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,iC2GblcW0Fw,iC2GblcW0Fw,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,KJvnYmJqqBs,KJvnYmJqqBs,-0.7391304347826086,3.0,20.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,cWyBDbZ0UCQ,cWyBDbZ0UCQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,2EgFfCVhvDk,2EgFfCVhvDk,-0.42857142857142855,12.0,30.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,eadmeGg178k,eadmeGg178k,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,wdHSOlixr0s,wdHSOlixr0s,-0.7837837837837838,8.0,66.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,jlicKi_atzQ,jlicKi_atzQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,myQ3bc6Pt1k,myQ3bc6Pt1k,-0.3333333333333333,2.0,4.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,L9ka3uc4zO8,L9ka3uc4zO8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,yhVHf6dUwbo,yhVHf6dUwbo,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,cc6TFjt5cog,cc6TFjt5cog,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,JqviuL1X5Ho,JqviuL1X5Ho,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,iI16umNXYZA,iI16umNXYZA,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,qwlr1DLCt2I,qwlr1DLCt2I,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,0jq9ExvMjoc,0jq9ExvMjoc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,3E6SCQQFM2Y,3E6SCQQFM2Y,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,zs-pXkXpFZ0,zs-pXkXpFZ0,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,DmzXzEFSSRc,DmzXzEFSSRc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,ZDEq3vTC4jU,ZDEq3vTC4jU,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,B9XXdqSp_Sw,B9XXdqSp_Sw,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,uaE13sTZyAA,uaE13sTZyAA,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,asdwBDbQr8E,asdwBDbQr8E,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,4O1B4piVOa8,4O1B4piVOa8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,LJd8vcHOViA,LJd8vcHOViA,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,jZgygp0gdqw,jZgygp0gdqw,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,4JdkqPHwufw,4JdkqPHwufw,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,fCad8Un40CI,fCad8Un40CI,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,HznC2OkvADQ,HznC2OkvADQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,_SKB7TVKq0g,_SKB7TVKq0g,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,1ByvanlMTKg,1ByvanlMTKg,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,C0SSHbG3ZdE,C0SSHbG3ZdE,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,EfW82LnfP2I,EfW82LnfP2I,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,6pQ4TnM_Us0,6pQ4TnM_Us0,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,JFF9m3AEwfA,JFF9m3AEwfA,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,d7LndRMLYXc,d7LndRMLYXc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,V1CC0AwYE8M,V1CC0AwYE8M,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,oa1-0AQ0y2E,oa1-0AQ0y2E,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,5EWtJf4IdSc,5EWtJf4IdSc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,d2BjVCX76sA,d2BjVCX76sA,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,b9K1y4nyGdo,b9K1y4nyGdo,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,f7cQXdpylJI,f7cQXdpylJI,-0.25,3.0,5.0,,,
UCWFQCRTHwsHg9P1Hf-EQtew,NR-ICRLsbO8,NR-ICRLsbO8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,oepp4OJC_4c,oepp4OJC_4c,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,-VKg7Lx5kSo,-VKg7Lx5kSo,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,PJjIz9f_fP4,PJjIz9f_fP4,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,Mw7Ibr04oA8,Mw7Ibr04oA8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,yyg68tOJU4Y,yyg68tOJU4Y,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,-yOvopjNbak,-yOvopjNbak,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,LSNpE4-VIDQ,LSNpE4-VIDQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,AnxZBFY7E9c,AnxZBFY7E9c,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,D1cw0Ujk7sY,D1cw0Ujk7sY,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,Zh1XZnK4808,Zh1XZnK4808,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,XkZVU0XTVeY,XkZVU0XTVeY,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,h4v6od83c9I,h4v6od83c9I,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,9N4JsgA7VSc,9N4JsgA7VSc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,IK-9E_cGuco,IK-9E_cGuco,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,aBeeqwOH5Qs,aBeeqwOH5Qs,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,Ew6HB6UUNt4,Ew6HB6UUNt4,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,EvFjXI7sj_A,EvFjXI7sj_A,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,pBnckcQfjBo,pBnckcQfjBo,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,GVNF_nWS5vk,GVNF_nWS5vk,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,oPaF9NDmW8s,oPaF9NDmW8s,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,7JIu0GtreF8,7JIu0GtreF8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,0zklqNzIpqk,0zklqNzIpqk,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,97aL0dDE41Q,97aL0dDE41Q,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,zFSzX0qCjeE,zFSzX0qCjeE,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,2gpXkp9k55Q,2gpXkp9k55Q,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,36_2az28qlQ,36_2az28qlQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,B8o8mw1gQVs,B8o8mw1gQVs,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,Nzha2JgGsgI,Nzha2JgGsgI,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,cAGduol9qbQ,cAGduol9qbQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,m-2ag0ZLF_I,m-2ag0ZLF_I,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,ChYHuSoJaWg,ChYHuSoJaWg,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,2J7WN0Wz-FQ,2J7WN0Wz-FQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,TNzsdVVzb5o,TNzsdVVzb5o,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,fRsVcEfhqUk,fRsVcEfhqUk,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,NV3YxSu4tfg,NV3YxSu4tfg,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,HmgJAzEYZeo,HmgJAzEYZeo,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,9rBGBH6zaPc,9rBGBH6zaPc,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,EAeNz9iNY9w,EAeNz9iNY9w,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,AYD_ybLExX8,AYD_ybLExX8,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,RSN8-GzP30k,RSN8-GzP30k,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,49ANDztnpww,49ANDztnpww,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,t0P63qx0i-U,t0P63qx0i-U,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,-jIBQzP1np4,-jIBQzP1np4,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,Y7vNwnFXA6w,Y7vNwnFXA6w,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,cQcfNhhvNyQ,cQcfNhhvNyQ,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,x4M-nlmAYBI,x4M-nlmAYBI,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,1YIwfap963c,1YIwfap963c,,,,,True,Tweets not found!
UCWFQCRTHwsHg9P1Hf-EQtew,U5NRXin72Lg,U5NRXin72Lg,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,mG3S0zdDfvk,mG3S0zdDfvk,-0.625,12.0,52.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,qWDC59I4UGY,qWDC59I4UGY,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,togDVbJg8f4,togDVbJg8f4,-0.3888888888888889,11.0,25.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,SDXbg2QW1v4,SDXbg2QW1v4,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,bVr2L4ISAXI,bVr2L4ISAXI,-0.9285714285714286,1.0,27.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,y7kgTdaYgwI,y7kgTdaYgwI,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,nHGDFn0doO4,nHGDFn0doO4,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,8YDhW5AbCjk,8YDhW5AbCjk,-1.0,0.0,3.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,fvFdk0EW6Vc,fvFdk0EW6Vc,-1.0,0.0,3.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,oift7ZV-GQo,oift7ZV-GQo,,,,,True,Tweets not found!
UCFrC4Ouk5R6xQztS9PZin_A,qYT6-zOdYDQ,qYT6-zOdYDQ,-1.0,0.0,3.0,,,
UCFrC4Ouk5R6xQztS9PZin_A,OC83b3KvJv0,OC83b3KvJv0,,,,,True,Tweets not found!
